Cab39,0.037795,0,0.012355,0.021709,0.015747,0.017212,0,1.012575,1.452794,0.023183,1.917421,1.187594,0.710071,0.017284,0.022913,3.050625,2.887888,1.768958
Psmd1,72.319054,70.579666,51.320648,62.774384,70.069107,52.071808,61.774696,68.095726,68.790924,54.019073,74.143181,53.187248,17.01298,16.019178,15.109962,16.819994,0,17.031031
Ncl,53.294399,59.589008,57.245117,48.713642,63.972088,60.736469,43.784031,57.340919,65.61393,39.924637,53.323074,39.494293,2.589722,2.782221,3.175482,1.849494,0,0
Ptma,696.375732,873.407349,1157.629639,722.687256,780.546875,897.177307,747.122009,703.53479,875.164551,681.625305,659.457153,676.908508,140.467972,140.930344,145.234222,141.153549,150.83844,117.393379
Pde6d,2.999317,1.570001,2.245627,0.889915,2.145367,1.107099,0.691828,0.214409,0.015739,0.019183,1.550781,1.736839,0.002211,0,0,0,0,0
Cops7b,0.482041,0,0.0065,0.002065,0,0,0.001832,0,0.256587,0,0.003067,0.010194,0.000988,0.017196,0.001547,0.85093,0,0.727399
Dis3l2,0,0,0,0.003378,0.000683,0,0.005784,0,0,0.013237,0,0.018619,0,0.003679,0.005536,0,0,0.00565
Efhd1,0,1.4152,0.837442,17.632439,2.148945,0,17.862883,2.681684,1.817351,18.850574,3.120914,19.132851,71.424934,67.405983,70.409279,71.189491,86.023491,68.207069
Gigyf2,0.020453,0.021801,0.03387,0.055287,0.503444,0.034428,0.00426,0.017209,0.268002,0.007131,0.00145,1.325079,0,0,2.262207,0,0,0
Inpp5d,0,0.610521,0,0,1.066487,0,0,0.857669,1.085965,0.723232,0.180159,0,0.817759,0.640271,0.549142,0.977318,0,0.347301
Atg16l1,0,0,0,0,0,0,0,0.000589,0,0,0,0,0,0,0,0,0,0
Ugt1a10,1.161708,1.216097,0.509746,12.669079,2.94751,0.796354,14.86535,5.607443,3.922468,11.821402,5.925209,13.401147,0.395888,52.75708,54.990719,45.513309,38.767662,33.040394
Ugt1a9,1.029913,0.426043,1.358083,1.087354,1.544731,0.404487,3.914866,0.780569,1.454343,3.645003,2.299249,3.145808,2.311694,1.628266,2.707781,0.019366,0.003919,2.407159
Ugt1a7c,2.137479,3.259755,1.015092,8.133905,3.215362,1.957882,6.096486,4.792782,4.723826,5.025185,4.895921,6.689265,40.855656,41.058907,42.75922,39.907093,36.770615,39.299927
Ugt1a6a,0,0,0,0.012499,0.012784,0,0,0.009655,0.19041,1.016939,0.404219,1.890752,3.219638,2.984729,3.027365,4.068703,0.765694,2.262126
Ugt1a5,0.653658,0.535968,0,23.272909,2.690562,0.160329,22.862833,5.994202,2.435305,19.836819,6.951846,19.683025,34.771404,35.604538,36.941463,34.109154,30.3479,32.83263
Ugt1a2,1.22823,1.140775,0,44.846279,5.36905,0.269915,45.537933,12.589898,5.097816,36.432373,16.351799,35.969742,272.975616,282.946014,279.169983,251.855896,221.281418,246.946274
Cops8,43.550499,46.717205,48.310921,44.351734,48.484398,46.92485,42.011166,45.437935,48.677059,43.076279,49.513294,44.103413,15.799002,16.344545,15.518567,14.801212,14.732647,16.048353
Lrrfip1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ube2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scly,0,0,0,0,0.842288,0,1.836493,0.000906,0.000961,0,0,0.013274,2.24947,0.551961,4.012447,0.001267,4.651262,0.001016
Ilkap,0,0.000467,0.269435,0.007605,0.000119,0.000581,0.200135,0.000181,0.000233,0.000347,0.036885,0.000395,0.024114,0.022457,0.199757,0.431702,0,0.36204
Hdac4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ndufa10,84.555351,86.153526,66.712135,148.753815,89.02449,101.635101,142.681,99.010063,92.946793,142.951324,111.138283,133.536545,99.447006,69.554207,93.46785,96.238754,82.312859,97.162872
Myeov2,127.865845,112.812294,214.313217,155.272827,113.934937,127.03315,162.371017,113.772598,157.721497,185.946899,126.059998,224.571243,69.6194,61.250584,66.565613,48.581581,45.99403,44.655224
Kif1a,0,0,0,0,0.603584,0,0,0.783338,0,0,0,0,0,0,0,0,0,0
Ppp1r7,13.620787,12.888807,9.060343,10.846339,15.072543,12.601806,9.133882,14.732594,15.546319,9.981208,14.662669,8.323596,2.92196,2.146162,3.705751,3.53257,0,3.508928
Hdlbp,11.324519,12.591369,5.385974,4.143781,13.891359,5.508591,8.828691,14.323325,7.505408,8.808473,16.092216,3.778665,4.258708,5.116967,4.022865,3.695699,1.725542,4.944649
Stk25,34.836674,33.929241,30.937376,39.724804,32.905762,30.208158,41.276054,35.624767,32.261585,41.43568,37.878284,39.253288,19.806158,20.665287,19.236198,17.883833,20.142456,19.879625
Atg4b,13.352439,13.494082,17.150841,18.40896,21.364662,17.303642,19.758532,21.611116,18.794815,16.719995,23.636477,16.318329,9.821784,10.327219,9.969699,10.022257,9.295041,11.224171
Dtymk,44.786232,13.535103,63.137905,45.442547,41.102257,60.967934,45.270798,40.63755,44.926258,43.752483,35.468277,45.16074,3.61905,4.220869,8.791668,5.518632,3.232013,7.530382
Ing5,0,0.106731,0.020868,0.237724,0.036191,0.054137,0,0.661665,0.031278,0,0,0,0,0,0,0,0,0
Ppip5k2,6.476916,5.884302,4.377035,4.555166,4.18206,0.597144,5.224535,6.054145,6.359558,2.524695,6.373857,3.733593,0,0,0.416839,0,0,0
2310035C23Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vps4b,29.934519,30.050676,23.81068,34.141647,28.811174,23.851181,31.768612,33.148438,31.387396,33.882843,33.862156,32.562996,8.5569,8.927439,7.776936,7.345402,4.977007,7.178163
Serpinb12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb8,0,0,0,0,0,0,0,0,0,0,0,0,0.235624,0,0,0,0,0
Tsn,46.052094,46.385899,56.048294,50.422935,48.614769,60.980556,51.011147,45.895542,49.952435,49.294067,46.757202,49.113968,7.03099,7.997434,6.470033,4.086456,0.685816,4.237517
Clasp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralb,48.756458,46.42672,36.079498,66.561684,65.647659,34.35442,68.35025,70.025848,62.893185,62.875347,74.064125,59.210773,22.018089,22.406988,23.889406,21.564083,24.404015,21.121939
Dbi,186.16452,189.513596,283.443695,516.390381,253.03685,277.786743,515.870178,241.577087,279.976929,556.131348,269.299408,545.752502,334.179169,345.29187,263.656494,210.662552,298.668549,282.407318
3110009E18Rik,0,0,0,0,0,0,0,0.063509,0,0,0,0,0.008245,0.014913,0,0.013554,0,0
Ccdc93,1.369908,1.903861,1.403968,0.911399,1.749011,0.85816,1.289899,1.526793,1.539995,0.843753,2.222046,0.982327,2.859971,3.042259,3.159748,2.490188,0,3.416241
Ddx18,19.408558,19.013674,23.060524,14.590902,17.301304,21.762177,14.44071,14.034934,18.085808,15.321229,12.903923,14.378335,5.767387,6.669373,6.256105,5.261363,5.174993,5.280025
Actr3,1.823782,0.556685,1.339302,0,0.164351,2.863509,0.378786,0.273961,0.44794,0.483748,0.796634,0,0,0,0.218372,0,0.210894,0
Rab3gap1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ubxn4,0.040264,0.003462,2.61834,2.723353,0.002028,1.882865,2.927319,0.048902,0.031861,0.043757,0.002821,0.006432,0.085275,0.000123,0,0,0,0.188058
Mcm6,109.152519,106.626747,70.073616,65.211487,100.572365,67.30793,61.32214,93.835144,96.064148,51.866955,104.63266,55.01701,2.97342,2.926433,2.541641,2.406816,2.345794,3.156229
Dars,36.417938,37.558937,59.238663,63.836372,66.257698,60.146355,63.62603,64.39225,71.414978,63.944855,65.041702,64.630875,9.393017,8.907522,8.528105,6.552798,6.257758,7.695841
Mapkapk2,22.949991,21.94841,24.650484,24.095625,18.989977,24.358967,21.447454,10.249193,18.426054,25.788166,18.968767,26.138857,41.315292,39.994675,41.795135,42.07235,43.492443,39.716053
Eif2d,0,0,0,0,0.000412,0,0.001974,0,0,0,0.000326,0,0,0,0,0.001006,0.001195,0.000868
Rassf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ikbke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srgap2,1.826094,2.34299,0,0.014049,1.889257,0,0.074556,1.467663,0.89672,0.027006,1.745985,0.042339,0.566285,0,0.006865,0,0,0
Nucks1,17.132446,19.673599,26.142998,20.715775,26.657255,26.420624,17.961258,26.004217,29.172199,18.766197,26.166683,18.823187,3.637519,6.524185,3.787817,0,3.1275,1.201619
Cdk18,1.327892,0,0,2.48595,1.760047,1.457229,4.413483,2.760818,2.027637,3.699064,2.09246,1.650667,23.538805,24.806702,24.945042,11.867884,31.502483,30.21788
Rbbp5,0.012535,1.087409,0,0.005753,1.647669,0,0,0.287361,2.110131,0.471195,0.83621,0.006016,0.449501,1.172869,1.447401,0.693491,0,0.438363
Snrpe,294.752289,285.804047,437.812042,247.932419,267.547089,416.654816,172.812531,214.173279,304.288605,271.711487,168.171478,270.975006,15.066765,16.219936,14.62998,9.060267,6.94988,11.709107
Zc3h11a,0.000811,0.001616,0.001389,0.000847,0.00055,0.003451,0.001753,0.00327,0.000382,0.012254,0.00112,0.000779,0,0.128138,0,0,0,0
Atp2b4,0,0,0,0,0,0,0,0,0,0,5.4e-05,0,0,0,0,0,0,0
Ppfia4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyb5r1,5.050205,7.854967,7.133012,7.574408,10.275507,2.762109,7.531384,8.991701,10.281565,4.505246,12.14151,2.84165,8.783474,8.911093,9.772701,6.911212,6.156896,6.14382
Rabif,19.675184,23.10232,19.315956,23.970066,24.781176,19.45849,24.064041,25.274227,23.910286,21.3113,26.068113,21.390144,8.22361,9.266352,8.113311,4.090591,3.09787,7.271227
Ppp1r12b,0.326281,0,0,0,0.300975,0,0,0,0.282245,0,0.747245,0,0,0,0,0,0,0
Ptpn7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arl8a,16.380774,15.553989,10.049799,20.311405,18.558519,10.82878,21.863951,14.980488,16.921997,20.829813,10.872704,22.620617,43.571308,41.7024,41.17041,39.285583,42.301311,33.8783
Rnpep,4.48705,4.453422,5.041521,6.96187,4.339881,2.522704,4.285044,4.280585,3.890021,3.398363,4.864615,2.996179,1.693338,2.179747,2.825758,3.228744,4.528045,3.812073
Ipo9,0,0,15.680296,16.158281,0,0,0,13.313251,0,13.257246,0,11.140077,6.318809,6.528137,6.564115,6.830079,7.204653,7.271003
Csrp1,45.868565,44.6022,44.406555,93.22953,52.777184,49.552994,93.316505,58.403893,53.062618,94.73571,71.574364,92.879852,53.569496,50.992977,52.014587,47.373714,39.355583,55.41589
Ptprc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007212,0,0,0
Nek7,0,0,0,0,1.015844,1.316559,0.911138,0.738388,0.508131,0.970491,0.925084,1.554748,0.247542,0.198573,0,0.426915,0.39226,0.336333
